activity_id,account_id,contact_id,opportunity_id,activity_type,activity_dt,subject,note,campaign_id
ACT-7J6PIGDY31,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,call,2025-04-13T21:33:04,Follow-up,Discussed ROI.,
ACT-E3L4J3NT31,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,email,2025-03-30T11:35:04,Discovery Call,Discussed ROI.,
ACT-9X47TRW6CD,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,meeting,2025-04-21T18:29:33,Pricing,Discussed ROI.,CAM-IY5FNF
ACT-204978L6HL,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,call,2025-03-30T16:35:20,Pricing,Discussed ROI.,CAM-99EB8C
ACT-3KEK6IPE2F,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,email,2025-04-16T13:29:33,Procurement,Reviewed pricing.,
ACT-0RTXWJXT4P,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,call,2025-04-03T07:26:09,Discovery Call,Discussed ROI.,
ACT-PB4WMFCNW7,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,email,2025-04-14T20:35:16,Procurement,Aligned pilot scope.,
ACT-WO8ZAFVOHN,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,meeting,2025-04-18T01:52:24,Security Review,Aligned pilot scope.,CAM-ZE6XTJ
ACT-11HB9LCUWK,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,call,2025-03-20T10:24:59,Pilot Discussion,Aligned pilot scope.,
ACT-E8ZO7ARWWF,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,call,2025-03-18T14:53:52,Discovery Call,Aligned pilot scope.,
ACT-Y4ZFBQ8A9O,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,call,2025-04-16T09:50:51,Follow-up,Exec sponsor requested summary.,
ACT-VB3Q4FYP07,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,email,2025-04-30T12:45:32,Discovery Call,Shared SOC2.,CAM-07O3GR
ACT-XUJ8SGK7OD,ACC-N6F269OY,CON-3EW8RTK4,OPP-YA0ZQ8HE,call,2025-09-01T10:49:01,Security Review,Reviewed pricing.,
ACT-B0E7A3CKR3,ACC-N6F269OY,CON-3EW8RTK4,OPP-YA0ZQ8HE,call,2024-03-31T22:47:28,Executive Sync,Reviewed pricing.,CAM-T2BF6F
ACT-WRWT0LT2WK,ACC-N6F269OY,CON-3EW8RTK4,OPP-YA0ZQ8HE,email,2025-03-28T05:27:11,Procurement,Exec sponsor requested summary.,
ACT-Z38MEKVXIX,ACC-N6F269OY,CON-3EW8RTK4,OPP-YA0ZQ8HE,email,2024-05-07T21:31:37,Executive Sync,Shared SOC2.,CAM-AKMONN
ACT-V5L5Z2Q9C9,ACC-N6F269OY,CON-3EW8RTK4,OPP-YA0ZQ8HE,meeting,2024-12-05T03:24:29,Pricing,Discussed ROI.,
ACT-ZVNW5SCPJK,ACC-N6F269OY,CON-3EW8RTK4,OPP-YA0ZQ8HE,meeting,2025-04-04T23:58:17,Pilot Discussion,Exec sponsor requested summary.,
ACT-OSZDVTSAYM,ACC-N6F269OY,CON-3EW8RTK4,OPP-YA0ZQ8HE,call,2025-02-02T15:10:32,Pricing,Shared SOC2.,CAM-38BGJY
ACT-ABVF5RJ3BD,ACC-N6F269OY,CON-3EW8RTK4,OPP-YA0ZQ8HE,call,2025-01-24T10:40:46,Demo,Exec sponsor requested summary.,CAM-2SMGS8
ACT-VU2MK4HIWW,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,meeting,2024-02-04T00:06:15,Discovery Call,Exec sponsor requested summary.,
ACT-4JICA7A2G6,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,call,2024-01-25T06:18:48,Pilot Discussion,Legal concerns.,CAM-U9QBXW
ACT-HRZXL8MRON,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,call,2024-02-19T08:01:14,Follow-up,Reviewed pricing.,
ACT-3ZEP37FBH1,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,call,2024-02-19T23:03:50,Follow-up,Discussed ROI.,CAM-B8SBL8
ACT-PTOLZRUIOO,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,email,2024-02-17T20:17:15,Executive Sync,Discussed ROI.,
ACT-JBXKQ8TCZ1,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,email,2024-01-31T18:17:15,Pricing,Reviewed pricing.,
ACT-XOPRPJU3K4,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,email,2024-02-08T19:27:06,Follow-up,Shared SOC2.,
ACT-8QOL2FMKI9,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,email,2024-01-16T01:50:41,Discovery Call,Discussed ROI.,
ACT-ABOFSLL1XR,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,call,2024-02-14T09:45:08,Security Review,Legal concerns.,
ACT-NLJOPZNBHI,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,call,2024-02-17T18:22:07,Discovery Call,Legal concerns.,
ACT-YHK6OOY6CG,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,email,2024-03-04T09:05:46,Demo,Aligned pilot scope.,CAM-IWHQAE
ACT-3SD4NW80EH,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,meeting,2024-01-14T09:07:09,Demo,Aligned pilot scope.,CAM-O46L37
ACT-80ELY742Q1,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,note,2024-01-31T11:57:50,Follow-up,Legal concerns.,CAM-5WMHC8
ACT-08IHJMO37A,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,call,2024-02-22T13:13:03,Discovery Call,Shared SOC2.,
ACT-PWMQ1DHD86,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,email,2024-01-27T14:37:24,Follow-up,Shared SOC2.,
ACT-YIJQALI77C,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,call,2024-02-26T01:24:06,Discovery Call,Shared SOC2.,
ACT-C6MK4ME3AD,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,meeting,2024-02-12T20:48:29,Pilot Discussion,Exec sponsor requested summary.,CAM-N9UY8Q
ACT-EFMPQW6P5F,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,meeting,2024-02-20T05:49:55,Discovery Call,Discussed ROI.,CAM-JWBI6O
ACT-I2NFXU6GE1,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,note,2024-01-28T19:27:54,Discovery Call,Discussed ROI.,
ACT-CREDPPQZ4P,ACC-NBDR23WH,CON-YVPEHJU2,OPP-6H2V667G,call,2024-01-21T04:40:41,Pilot Discussion,Exec sponsor requested summary.,
ACT-83QK8SIYLH,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,meeting,2025-04-15T16:01:13,Procurement,Aligned pilot scope.,
ACT-8BNF1H7PUH,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,email,2025-04-23T16:31:04,Procurement,Reviewed pricing.,
ACT-RHFMCHUS35,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,call,2025-05-11T22:43:33,Pilot Discussion,Reviewed pricing.,CAM-95Q6V3
ACT-JW5YQAKTPJ,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,call,2025-04-04T02:50:29,Discovery Call,Discussed ROI.,CAM-FH36FG
ACT-R2JGF9T6MT,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,email,2025-03-30T21:04:49,Executive Sync,Legal concerns.,
ACT-KXQ7R4SLWE,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,meeting,2025-04-27T16:36:28,Security Review,Legal concerns.,CAM-LKAPZP
ACT-X2V3E5HLW9,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,call,2025-05-11T02:18:59,Demo,Reviewed pricing.,
ACT-Q5EGRULF1J,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,note,2025-04-24T00:18:05,Follow-up,Exec sponsor requested summary.,CAM-VEGOIO
ACT-STYXFFIZGW,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,email,2025-04-17T19:33:46,Discovery Call,Exec sponsor requested summary.,
ACT-3HMNQYVBOA,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,call,2025-05-05T08:55:58,Security Review,Shared SOC2.,
ACT-2V8E2JSR7I,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,call,2025-04-02T12:27:52,Follow-up,Exec sponsor requested summary.,
ACT-0TAXE994SK,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,email,2025-05-05T05:58:10,Follow-up,Aligned pilot scope.,
ACT-YHB6N3EA0B,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,call,2025-04-26T22:27:23,Security Review,Discussed ROI.,
ACT-MQJZZ1TXBQ,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,email,2025-05-11T16:51:35,Demo,Legal concerns.,
ACT-B58TZCYT4L,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,meeting,2025-05-01T11:32:16,Pricing,Reviewed pricing.,
ACT-GL51LKGGA4,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,email,2025-05-03T04:45:31,Pilot Discussion,Reviewed pricing.,CAM-DWEN7X
ACT-3QRG6SAZBH,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,meeting,2025-05-09T10:15:58,Executive Sync,Reviewed pricing.,CAM-CAI12H
ACT-E2ZLSFC3Z9,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,meeting,2025-04-06T10:12:15,Discovery Call,Legal concerns.,
ACT-BMQFSWQ37Z,ACC-ILVWYP71,CON-VNL6BO0R,OPP-AWIA3VWE,call,2025-05-10T00:57:55,Pricing,Discussed ROI.,CAM-WPLKAK
ACT-9AR50ZQUW8,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,meeting,2024-02-02T04:39:22,Demo,Reviewed pricing.,
ACT-T2NQ6K0I01,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,meeting,2024-02-07T13:52:00,Discovery Call,Reviewed pricing.,CAM-9SDFDW
ACT-S3T4VHLNKE,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,email,2024-02-25T01:43:21,Discovery Call,Exec sponsor requested summary.,
ACT-D53K24N7NZ,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,call,2024-01-28T07:03:36,Discovery Call,Discussed ROI.,
ACT-6WS8P5LYJF,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,email,2024-02-02T08:31:10,Procurement,Aligned pilot scope.,
ACT-4TOJDAXXIX,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,email,2024-02-11T12:01:11,Pilot Discussion,Discussed ROI.,
ACT-0N65KNFMGO,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,meeting,2024-02-06T08:16:23,Security Review,Exec sponsor requested summary.,
ACT-5D2T8JEC1K,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,call,2024-02-24T07:30:48,Demo,Reviewed pricing.,
ACT-QEX53M1IBF,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,meeting,2024-02-20T15:38:39,Procurement,Aligned pilot scope.,
ACT-3FLSYTU5P2,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,call,2024-02-21T14:49:24,Demo,Discussed ROI.,
ACT-LIJAUJNYA6,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,call,2024-01-24T12:38:41,Pilot Discussion,Exec sponsor requested summary.,
ACT-BOMMZX02U3,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,email,2024-01-14T21:38:00,Demo,Shared SOC2.,
ACT-D17JF5PFF9,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,meeting,2024-01-16T18:56:07,Executive Sync,Exec sponsor requested summary.,
ACT-QC5MEZZ6BF,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,email,2024-02-17T17:32:24,Pricing,Discussed ROI.,
ACT-KS7DACG7QQ,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,email,2024-01-16T14:34:33,Pricing,Legal concerns.,
ACT-L0S8LT8YJX,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,meeting,2024-02-15T14:59:42,Executive Sync,Aligned pilot scope.,
ACT-ZCXKELSAEW,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,meeting,2024-02-27T18:50:10,Security Review,Reviewed pricing.,
ACT-0F68O1WP2I,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,call,2024-01-19T20:23:03,Follow-up,Legal concerns.,CAM-CASAFJ
ACT-PSU3WZPID7,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,meeting,2024-01-29T21:51:47,Executive Sync,Reviewed pricing.,CAM-BBUL6P
ACT-A0GBYMJXZV,ACC-AJCAPR4O,CON-301HQLS1,OPP-OG4XMAWL,email,2024-02-29T23:35:06,Executive Sync,Aligned pilot scope.,CAM-HI14V8
ACT-219XPEA3R5,ACC-VDRNZDU8,CON-UE3GFJ6E,OPP-JG5HW8XQ,call,2023-12-26T14:53:33,Executive Sync,Discussed ROI.,
ACT-NWK4RJCGY6,ACC-VDRNZDU8,CON-UE3GFJ6E,OPP-JG5HW8XQ,email,2024-01-03T22:37:45,Procurement,Exec sponsor requested summary.,
ACT-UKY987UPRP,ACC-VDRNZDU8,CON-UE3GFJ6E,OPP-JG5HW8XQ,call,2023-12-11T22:18:23,Pricing,Exec sponsor requested summary.,
ACT-VC8J2OCOEB,ACC-VDRNZDU8,CON-UE3GFJ6E,OPP-JG5HW8XQ,meeting,2024-01-06T05:53:43,Follow-up,Exec sponsor requested summary.,
ACT-NOCU5GU4SA,ACC-VDRNZDU8,CON-UE3GFJ6E,OPP-JG5HW8XQ,email,2023-12-19T01:15:08,Follow-up,Reviewed pricing.,
ACT-V8W3AOT4E2,ACC-VDRNZDU8,CON-UE3GFJ6E,OPP-JG5HW8XQ,call,2023-12-24T16:00:10,Demo,Shared SOC2.,
ACT-5LT04CEA98,ACC-VDRNZDU8,CON-UE3GFJ6E,OPP-JG5HW8XQ,meeting,2023-12-10T15:04:20,Security Review,Discussed ROI.,
ACT-MOOU2QLVJN,ACC-VDRNZDU8,CON-UE3GFJ6E,OPP-JG5HW8XQ,email,2023-12-23T01:56:24,Demo,Discussed ROI.,
ACT-6A4R0GCSCL,ACC-VDRNZDU8,CON-UE3GFJ6E,OPP-JG5HW8XQ,meeting,2023-12-07T11:14:01,Procurement,Legal concerns.,
ACT-8GDWFBCAG6,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,meeting,2024-08-11T21:47:52,Follow-up,Legal concerns.,
ACT-R7YY2V4BSY,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,email,2024-09-15T02:09:36,Follow-up,Exec sponsor requested summary.,
ACT-LANZCEKLYJ,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,call,2024-08-03T20:14:37,Demo,Reviewed pricing.,
ACT-L9CRDMKNPK,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,call,2024-09-13T19:24:05,Discovery Call,Discussed ROI.,
ACT-YFDT60DHZ2,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,call,2024-08-02T02:40:10,Pricing,Discussed ROI.,CAM-LPIJYF
ACT-AS7W9TH2T7,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,meeting,2024-08-29T11:31:33,Demo,Reviewed pricing.,CAM-FNBJPE
ACT-RZ09T0GFQO,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,email,2024-08-13T20:07:37,Pilot Discussion,Aligned pilot scope.,CAM-UNFC9D
ACT-Y6QF9ESRDT,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,email,2024-08-14T13:48:35,Procurement,Shared SOC2.,
ACT-K9I5KE9E7G,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,call,2024-08-22T15:39:28,Security Review,Aligned pilot scope.,
ACT-W10TEKBUVT,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,call,2024-08-19T05:17:52,Follow-up,Discussed ROI.,
ACT-VCWSLKEXEU,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,call,2024-08-10T15:58:15,Pilot Discussion,Shared SOC2.,
ACT-Y9ERLML4E6,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,email,2024-08-01T08:55:06,Pricing,Shared SOC2.,
ACT-R7SQZMWF21,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,email,2024-09-08T12:37:04,Pricing,Discussed ROI.,CAM-6EU29H
ACT-OAFK5II1CG,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,meeting,2024-08-10T21:16:29,Demo,Shared SOC2.,
ACT-6QK2KN0MTU,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,note,2024-08-16T20:12:43,Pilot Discussion,Reviewed pricing.,
ACT-ZYP75EPHJ0,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,meeting,2024-07-31T11:36:06,Discovery Call,Aligned pilot scope.,
ACT-6NLRRCPSAL,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,meeting,2024-09-05T06:06:04,Security Review,Shared SOC2.,
ACT-32S7THBYRB,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,call,2024-08-07T16:54:06,Executive Sync,Exec sponsor requested summary.,
ACT-QPD54XYJET,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,email,2024-08-23T11:16:36,Discovery Call,Discussed ROI.,CAM-V7R0X9
ACT-2NZ9IU1XEJ,ACC-2FPFL3AA,CON-4AUFFJNY,OPP-0WNKTTC7,call,2024-08-27T08:09:31,Pilot Discussion,Exec sponsor requested summary.,
ACT-DZ2YGTSZD3,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,note,2023-02-07T06:09:06,Executive Sync,Discussed ROI.,
ACT-KXC63XNZTX,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,note,2023-01-26T10:53:55,Pilot Discussion,Exec sponsor requested summary.,CAM-YHZZ55
ACT-WAI2BXYZ3R,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,meeting,2023-01-30T16:10:26,Follow-up,Aligned pilot scope.,
ACT-0WNHN054EL,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,note,2023-01-09T15:54:14,Pilot Discussion,Aligned pilot scope.,
ACT-6EON8UVN1Q,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,meeting,2023-01-04T02:59:00,Follow-up,Reviewed pricing.,CAM-WJYCPU
ACT-ZXYP9J84ZA,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,meeting,2023-01-08T18:50:21,Pricing,Exec sponsor requested summary.,
ACT-CSWCZ2B5W4,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,email,2023-01-27T00:18:28,Demo,Legal concerns.,
ACT-HWOB6O0J30,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,call,2023-01-08T08:55:48,Follow-up,Reviewed pricing.,
ACT-4KXUIB6QFL,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,email,2022-12-17T17:36:36,Executive Sync,Legal concerns.,
ACT-7IN5K5UUEJ,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,meeting,2023-01-01T20:38:26,Discovery Call,Aligned pilot scope.,CAM-Z6ZWTJ
ACT-IF9JYLKCSW,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,meeting,2023-01-11T14:10:18,Executive Sync,Shared SOC2.,
ACT-RADIQM6OFW,ACC-QY9K1OL8,CON-H26WBRHW,OPP-UJFT6YFF,call,2022-12-29T18:09:18,Pilot Discussion,Reviewed pricing.,
ACT-KXBDIVFGD8,ACC-NU5YRZH9,CON-HQW70MW6,OPP-2SDYSN7E,email,2023-10-25T10:09:03,Executive Sync,Aligned pilot scope.,
ACT-MGDT0BWA5P,ACC-NU5YRZH9,CON-HQW70MW6,OPP-2SDYSN7E,meeting,2023-10-26T13:21:22,Security Review,Exec sponsor requested summary.,
ACT-P26URRT4Q4,ACC-NU5YRZH9,CON-HQW70MW6,OPP-2SDYSN7E,email,2023-10-26T08:46:59,Pricing,Exec sponsor requested summary.,CAM-482U88
ACT-42TW03LB6L,ACC-NU5YRZH9,CON-HQW70MW6,OPP-2SDYSN7E,call,2023-11-07T14:36:09,Demo,Reviewed pricing.,
ACT-S1E86220XR,ACC-NU5YRZH9,CON-HQW70MW6,OPP-2SDYSN7E,email,2023-11-10T00:47:46,Security Review,Shared SOC2.,CAM-0L2SAY
ACT-V1PIR8GTN6,ACC-NU5YRZH9,CON-HQW70MW6,OPP-2SDYSN7E,call,2023-10-13T01:21:44,Discovery Call,Legal concerns.,
ACT-SPVORP9X8B,ACC-NU5YRZH9,CON-HQW70MW6,OPP-2SDYSN7E,note,2023-10-20T22:16:01,Discovery Call,Legal concerns.,CAM-M8XRD5
ACT-AVT6GE8KJ4,ACC-NU5YRZH9,CON-HQW70MW6,OPP-2SDYSN7E,email,2023-11-07T22:20:47,Pilot Discussion,Shared SOC2.,CAM-ZLKGTF
ACT-L1NXLC1NEL,ACC-NU5YRZH9,CON-HQW70MW6,OPP-2SDYSN7E,email,2023-11-10T05:01:39,Follow-up,Discussed ROI.,
ACT-Y5K27FQFZH,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,call,2024-08-11T11:44:46,Procurement,Reviewed pricing.,
ACT-PAKY59F2CJ,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,note,2024-07-17T16:59:04,Security Review,Exec sponsor requested summary.,CAM-EN90PA
ACT-2AUXKGU2ZJ,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,email,2024-07-01T08:01:46,Demo,Reviewed pricing.,CAM-V1HJ1G
ACT-16XWYU7KJZ,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,meeting,2024-06-25T01:34:04,Demo,Shared SOC2.,CAM-4GQ7X6
ACT-XZIZDWV8BY,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,meeting,2024-06-30T19:00:55,Follow-up,Aligned pilot scope.,
ACT-URB591MYSK,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,call,2024-07-21T12:05:08,Discovery Call,Exec sponsor requested summary.,
ACT-POQL7MPMHG,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,note,2024-07-29T20:10:56,Pricing,Discussed ROI.,
ACT-K6L4Y42M4J,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,call,2024-08-03T22:48:28,Security Review,Exec sponsor requested summary.,
ACT-0KT42KQ7AR,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,note,2024-08-12T21:29:09,Pilot Discussion,Exec sponsor requested summary.,
ACT-QF8VO7D9OP,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,call,2024-08-10T03:07:56,Follow-up,Discussed ROI.,
ACT-YPU3MVV8V9,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,call,2024-06-25T17:59:33,Security Review,Aligned pilot scope.,
ACT-CRUL5USYAJ,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,call,2024-06-26T04:23:15,Discovery Call,Legal concerns.,CAM-QX74PZ
ACT-IFQVXRR4ZK,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,email,2024-06-29T22:59:43,Discovery Call,Exec sponsor requested summary.,
ACT-4I7IANK05E,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,call,2024-07-16T03:31:27,Security Review,Aligned pilot scope.,
ACT-7UD03U6IWF,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,email,2024-07-22T04:26:38,Pilot Discussion,Aligned pilot scope.,
ACT-0IWQI5P1U6,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,call,2024-06-24T21:40:03,Follow-up,Shared SOC2.,CAM-N21O0P
ACT-CKWJGMCU28,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,email,2024-06-28T17:57:23,Discovery Call,Reviewed pricing.,
ACT-TBN3MX11VD,ACC-FWM1FT2J,CON-56KAKPTT,OPP-CD9I88D9,call,2024-07-05T16:17:47,Follow-up,Exec sponsor requested summary.,CAM-G5X4EP
ACT-ATOD9J6OYA,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,email,2025-08-21T03:17:37,Demo,Aligned pilot scope.,
ACT-VTCHHYN2J0,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,call,2024-04-17T05:42:48,Security Review,Legal concerns.,
ACT-GITPKOYP0L,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,call,2024-08-13T03:24:41,Executive Sync,Exec sponsor requested summary.,
ACT-L94L32LTV0,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,note,2024-06-16T22:43:36,Executive Sync,Aligned pilot scope.,
ACT-CMGFFY131T,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,meeting,2024-09-26T08:29:19,Pilot Discussion,Aligned pilot scope.,
ACT-3QUKB3K6MP,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,email,2024-07-31T08:57:12,Pricing,Exec sponsor requested summary.,CAM-KJCGQ4
ACT-QXTALSG2AQ,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,meeting,2024-08-17T19:55:21,Security Review,Legal concerns.,
ACT-MQN0532VVE,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,call,2025-09-15T23:01:47,Pilot Discussion,Exec sponsor requested summary.,
ACT-T6P3SA0M4X,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,call,2024-07-03T07:53:46,Pilot Discussion,Discussed ROI.,
ACT-V1ZMAFJ4H6,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,email,2024-10-18T13:01:43,Executive Sync,Exec sponsor requested summary.,CAM-POH3A7
ACT-D9UEX7JDQ4,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,meeting,2024-02-16T07:14:36,Follow-up,Exec sponsor requested summary.,
ACT-KDLZ7G9S7V,ACC-4WN8GBWI,CON-E2MVDIXB,OPP-GPCQ1B98,email,2024-02-23T15:18:53,Pilot Discussion,Shared SOC2.,
